mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,omega_o,r,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,name
0.05369275930689573,0.05841286610860231,5.15450489346199,0.0,52.0,0.024082210328843858,20244292346.22923,52.0,28.04597039473684,0.1749639089517623,-0.4379982703787119,1.0,0.07103679139018226,21.375,2.5,8.75,21.875,63.0,0.46535156294703484,0.0,0.06075044348835945,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b0.95_wc1.00_wo1.25_r0.90
0.044284172815781155,0.052781417930963484,4.251280590314991,0.0,60.0,0.03264461623297797,20243858765.6949,60.0,10.954959909539474,0.20374665079543164,-0.4802421996561345,1.0,0.07106018134313913,35.989999999999995,2.9499999999999997,7.415254237288136,21.875,63.0,0.47555313631892204,0.0,0.09659819304943085,0.0,0.0,0.0,refine_coarse_b30.5_wc2.5_wo17.5_r70_b1.18_wc1.18_wo1.25_r0.90
0.043360023707480856,0.05443271594798389,4.162562275918162,0.0,65.0,0.012377394570244683,20221738568.462227,65.0,6.795163445723684,0.20976998708031833,-0.4860896633490455,1.0,0.07106568814055464,40.5,2.9499999999999997,6.52542372881356,19.25,63.0,0.41304243355989456,0.0,0.05478285998106003,0.0,0.0,0.0,refine_coarse_b37.5_wc2.5_wo17.5_r70_b1.08_wc1.18_wo1.10_r0.90
0.049726597408396835,0.0554995728618696,4.773753351206096,0.0,55.0,0.023671534326341417,20257080429.19162,55.0,17.66344572368421,0.19205826483938043,-0.4693939711908344,1.0,0.07117254702772204,25.925,2.7,7.129629629629629,19.25,63.0,0.6037377044558525,0.0,0.0733487606048584,0.0,0.0,0.0,refine_coarse_b30.5_wc2.5_wo17.5_r70_b0.85_wc1.08_wo1.10_r0.90
0.04969206306215549,0.05602651655074793,4.770438053966927,0.0,57.0,0.0277624593840705,20222926724.27838,57.0,12.835546875,0.1881781704171528,-0.4781200466294928,1.0,0.07120071902864102,30.5,2.7,8.101851851851851,21.875,63.0,0.5816631764173508,0.0,0.06120789423584938,0.0,0.0,0.0,refine_coarse_b30.5_wc2.5_wo17.5_r70_b1.00_wc1.08_wo1.25_r0.90
0.0480921429095981,0.05448444708769265,4.616845719321418,0.0,57.0,0.03260828389061822,20238973094.113724,57.0,13.13642578125,0.19354537871046917,-0.4717758686289657,1.0,0.07122534399797041,31.875,2.9499999999999997,7.415254237288136,21.875,52.5,0.5774073302745819,0.0,0.10007220506668091,0.0,0.0,0.0,refine_coarse_b37.5_wc2.5_wo17.5_r70_b0.85_wc1.18_wo1.25_r0.75
0.0496382125633635,0.0553632934199838,4.765268406082896,0.0,57.0,0.026954346232944064,20248758759.531265,57.0,16.35559210526316,0.1921232115701995,-0.48542059124399284,1.0,0.07135228332782924,26.549999999999997,2.7,7.129629629629629,19.25,63.0,0.6108771935105324,0.0,0.06845266371965408,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b1.18_wc1.08_wo1.10_r0.90
0.04356696503697085,0.05329284328267452,4.182428643549201,0.0,62.0,0.025866157478756376,20239838337.620495,62.0,9.195286800986842,0.20861349697405843,-0.5048486500229843,1.0,0.07138577395727443,35.625,2.9499999999999997,6.52542372881356,19.25,63.0,0.42006589099764824,0.0,0.07917799800634384,0.0,0.0,0.0,refine_coarse_b37.5_wc2.5_wo17.5_r70_b0.95_wc1.18_wo1.10_r0.90
0.044159208843341936,0.05340935447434921,4.239284048960826,0.0,60.0,0.030634575419955783,20240950219.75435,60.0,9.892398231907896,0.2052092069511747,-0.48479863923780314,1.0,0.07143913380583312,37.5,2.9499999999999997,7.415254237288136,21.875,63.0,0.4346575662493706,0.0,0.09744714945554733,0.0,0.0,0.0,refine_coarse_b37.5_wc2.5_wo17.5_r70_b1.00_wc1.18_wo1.25_r0.90
0.051819286317915214,0.057312143952470224,4.9746514865198606,0.0,54.0,0.018238027890523274,20261095604.500206,54.0,23.899593955592106,0.18754232882346947,-0.45958509280807336,1.0,0.07147592799220395,22.5,2.7,7.129629629629629,19.25,52.5,0.5391040183603764,0.0,0.09994606673717499,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b1.00_wc1.08_wo1.10_r0.75
