mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,name
0.09579848278640075,0.11150376857289673,9.196654347494473,0.04570341110229492,95.0,0.11091302500830756,21313080145.30767,95.0,106.9421052631579,0.5821169064387854,-0.5395909184316795,1.0,0.8453415118099179,68.0,6.75,4.484999999999999,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b0.85_w1.25_k0.65
0.09712372265164267,0.1041391299229269,9.323877374557696,0.0,95.0,0.07808569404813978,20364901290.49153,95.0,15.42232730263158,0.28243959072080815,-0.5557532454427021,1.0,0.8459566369580636,44.0,5.4,3.4499999999999997,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b0.55_w1.00_k0.50
0.09744911396484686,0.10932509668556642,9.355114940625299,0.0,83.0,0.027523537476857502,20487762719.09628,83.0,17.77772923519737,0.3266792085849351,-0.5539914443787652,1.0,0.8461018656245284,80.0,4.86,7.59,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b1.00_w0.90_k1.10
0.0972837896799561,0.10048654832889681,9.339243809275786,0.0,95.0,0.09273365471098158,20425006617.80038,95.0,73.20049342105263,0.23429531908992485,-0.47121421041676465,1.0,0.8461320757287161,24.5,6.6000000000000005,3.0,deep_refine_coarse_b35_w6_k6_b1.00_w1.00_k1.00_b0.70_w1.10_k0.50
0.09741407622627918,0.10159173045810134,9.351751317722801,0.0,95.0,0.06758028931087917,20515510985.5232,95.0,55.78278680098684,0.2483640781986303,-0.4939507682594937,1.0,0.8464601708356552,29.75,6.6000000000000005,3.0,deep_refine_coarse_b35_w6_k6_b1.00_w1.00_k1.00_b0.85_w1.10_k0.50
0.09746684724565924,0.10876373558866112,9.356817335583287,0.0,87.0,0.02624420987235175,20401332477.113678,87.0,10.08170744243421,0.30975581781227396,-0.5537195267158871,1.0,0.8467311769460258,50.05,6.0,2.4000000000000004,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b0.70_w1.00_k0.50
0.09751162407017233,0.10146769012037044,9.361115910736544,0.0,95.0,0.06447117196189033,20431119635.990067,95.0,55.52243523848684,0.23350878714463102,-0.4929688286470714,1.0,0.8470162492014129,24.5,6.0,2.8499999999999996,deep_refine_coarse_b35_w6_k6_b1.00_w1.00_k0.95_b0.70_w1.00_k0.50
0.09739483391872976,0.1042423855471539,9.349904056198056,0.025334060192108154,89.0,0.031200985113779705,21150308908.91339,89.0,114.79428453947368,0.33448709365988766,-0.5013427700160847,1.0,0.8470973476906704,40.25,6.0,5.699999999999999,deep_refine_coarse_b35_w6_k6_b1.00_w1.00_k1.00_b1.15_w1.00_k0.95
0.0969568515446569,0.10656282747088645,9.307857748287063,0.0,95.0,0.10649510224660237,20631354852.761932,95.0,35.366616981907896,0.358131873638,-0.5317971730151368,1.0,0.8472656682635692,68.0,5.4,6.554999999999999,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b0.85_w1.00_k0.95
0.09633874292725746,0.11267310472408781,9.248519321016715,0.06294822692871094,92.0,0.04423909717135959,21036066211.10418,92.0,43.17256373355263,0.45802846595460306,-0.5367471009705215,1.0,0.8479762279933012,68.0,6.75,3.4499999999999997,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b0.85_w1.25_k0.50
0.09744338623864834,0.1035265651448937,9.354565078910241,0.0,95.0,0.07879944642384847,20311357684.58781,95.0,11.065347450657894,0.2615700234787003,-0.5427259069228079,1.0,0.8482209744327874,40.25,5.4,2.8499999999999996,deep_refine_coarse_b35_w6_k6_b1.00_w1.00_k0.95_b1.15_w0.90_k0.50
0.09767360438092727,0.10139100148516776,9.376666020569019,0.0,95.0,0.06826501422458225,20413661808.60633,95.0,50.998170230263156,0.23006705900013813,-0.4596452126683202,1.0,0.848452100861233,29.75,6.0,3.7049999999999996,deep_refine_coarse_b35_w6_k6_b1.00_w1.00_k0.95_b0.85_w1.00_k0.65
0.09766174421679885,0.11184666029696003,9.37552744481269,0.0,85.0,0.008917305204603408,20516411611.506386,85.0,15.176870888157895,0.34417637421954916,-0.5854735401464161,1.0,0.8485351603812584,68.0,5.4,4.484999999999999,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b0.85_w1.00_k0.65
0.09775984185415372,0.1012000949047759,9.384944817998758,0.0,95.0,0.07449075910780165,20362265702.25791,95.0,53.328531044407896,0.22591412150996176,-0.47682257579457943,1.0,0.8493517979778837,24.5,6.0,3.0,deep_refine_coarse_b35_w6_k6_b1.00_w1.00_k1.00_b0.70_w1.00_k0.50
